description,attribute,metric,value
State Data,Statewide,Cases,45314
State Data,Statewide,Hospitalizations,6319
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,509012
State Data,Statewide,Test Encounters,656305
State Data,Statewide,Deaths Among Cases,1807
State Data,Statewide,Deaths Due to COVID-19,1679
State Data,Statewide,Outbreaks,463
State Data,Statewide,Rate Per 100000,786.87
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,5713
Colorado Case Counts by County,Alamosa County,Cases,221
Colorado Case Counts by County,Arapahoe County,Cases,6691
Colorado Case Counts by County,Archuleta County,Cases,32
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,5
Colorado Case Counts by County,Boulder County,Cases,1813
Colorado Case Counts by County,Broomfield County,Cases,385
Colorado Case Counts by County,Chaffee County,Cases,281
Colorado Case Counts by County,Cheyenne County,Cases,8
Colorado Case Counts by County,Clear Creek County,Cases,26
Colorado Case Counts by County,Conejos County,Cases,21
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,72
Colorado Case Counts by County,Custer County,Cases,10
Colorado Case Counts by County,Delta County,Cases,100
Colorado Case Counts by County,Denver County,Cases,9387
Colorado Case Counts by County,Dolores County,Cases,1
Colorado Case Counts by County,Douglas County,Cases,1558
Colorado Case Counts by County,Eagle County,Cases,983
Colorado Case Counts by County,El Paso County,Cases,4265
Colorado Case Counts by County,Elbert County,Cases,81
Colorado Case Counts by County,Fremont County,Cases,94
Colorado Case Counts by County,Garfield County,Cases,639
Colorado Case Counts by County,Gilpin County,Cases,13
Colorado Case Counts by County,Grand County,Cases,40
Colorado Case Counts by County,Gunnison County,Cases,230
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,6
Colorado Case Counts by County,International,Cases,18
Colorado Case Counts by County,Jackson County,Cases,8
Colorado Case Counts by County,Jefferson County,Cases,3739
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,42
Colorado Case Counts by County,La Plata County,Cases,192
Colorado Case Counts by County,Lake County,Cases,67
Colorado Case Counts by County,Larimer County,Cases,1299
Colorado Case Counts by County,Las Animas County,Cases,14
Colorado Case Counts by County,Lincoln County,Cases,6
Colorado Case Counts by County,Logan County,Cases,647
Colorado Case Counts by County,Mesa County,Cases,241
Colorado Case Counts by County,Mineral County,Cases,18
Colorado Case Counts by County,Moffat County,Cases,23
Colorado Case Counts by County,Montezuma County,Cases,103
Colorado Case Counts by County,Montrose County,Cases,263
Colorado Case Counts by County,Morgan County,Cases,673
Colorado Case Counts by County,Otero County,Cases,40
Colorado Case Counts by County,Ouray County,Cases,12
Colorado Case Counts by County,Park County,Cases,40
Colorado Case Counts by County,Phillips County,Cases,19
Colorado Case Counts by County,Pitkin County,Cases,158
Colorado Case Counts by County,Prowers County,Cases,46
Colorado Case Counts by County,Pueblo County,Cases,575
Colorado Case Counts by County,Rio Blanco County,Cases,6
Colorado Case Counts by County,Rio Grande County,Cases,87
Colorado Case Counts by County,Routt County,Cases,96
Colorado Case Counts by County,Saguache County,Cases,107
Colorado Case Counts by County,San Juan County,Cases,2
Colorado Case Counts by County,San Miguel County,Cases,73
Colorado Case Counts by County,Sedgwick County,Cases,11
Colorado Case Counts by County,Summit County,Cases,318
Colorado Case Counts by County,Teller County,Cases,102
Colorado Case Counts by County,Washington County,Cases,46
Colorado Case Counts by County,Weld County,Cases,3452
Colorado Case Counts by County,Yuma County,Cases,57
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.91
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,6.85
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.01
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.08
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.05
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,14.37
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,9.37
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,5.65
COVID-19 in Colorado by Age Group,80+,Percent of Cases,5.61
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.1
