description,attribute,metric,value
State Data,Statewide,Cases,364336
State Data,Statewide,Hospitalizations,20280
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2253022
State Data,Statewide,Test Encounters,4821636
State Data,Statewide,Deaths Among Cases,5242
State Data,Statewide,Deaths Due to COVID-19,4281
State Data,Statewide,Outbreaks,3209
State Data,Statewide,Rate Per 100000,6320.91
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,43028
Colorado Case Counts by County,Alamosa County,Cases,1018
Colorado Case Counts by County,Arapahoe County,Cases,41457
Colorado Case Counts by County,Archuleta County,Cases,549
Colorado Case Counts by County,Baca County,Cases,212
Colorado Case Counts by County,Bent County,Cases,1237
Colorado Case Counts by County,Boulder County,Cases,15847
Colorado Case Counts by County,Broomfield County,Cases,3067
Colorado Case Counts by County,Chaffee County,Cases,1186
Colorado Case Counts by County,Cheyenne County,Cases,105
Colorado Case Counts by County,Clear Creek County,Cases,319
Colorado Case Counts by County,Conejos County,Cases,350
Colorado Case Counts by County,Costilla County,Cases,171
Colorado Case Counts by County,Crowley County,Cases,1686
Colorado Case Counts by County,Custer County,Cases,155
Colorado Case Counts by County,Delta County,Cases,1960
Colorado Case Counts by County,Denver County,Cases,51968
Colorado Case Counts by County,Dolores County,Cases,55
Colorado Case Counts by County,Douglas County,Cases,17218
Colorado Case Counts by County,Eagle County,Cases,3720
Colorado Case Counts by County,El Paso County,Cases,44521
Colorado Case Counts by County,Elbert County,Cases,1072
Colorado Case Counts by County,Fremont County,Cases,4919
Colorado Case Counts by County,Garfield County,Cases,4347
Colorado Case Counts by County,Gilpin County,Cases,134
Colorado Case Counts by County,Grand County,Cases,763
Colorado Case Counts by County,Gunnison County,Cases,798
Colorado Case Counts by County,Hinsdale County,Cases,15
Colorado Case Counts by County,Huerfano County,Cases,283
Colorado Case Counts by County,International,Cases,29
Colorado Case Counts by County,Jackson County,Cases,44
Colorado Case Counts by County,Jefferson County,Cases,31950
Colorado Case Counts by County,Kiowa County,Cases,79
Colorado Case Counts by County,Kit Carson County,Cases,459
Colorado Case Counts by County,La Plata County,Cases,2482
Colorado Case Counts by County,Lake County,Cases,465
Colorado Case Counts by County,Larimer County,Cases,16378
Colorado Case Counts by County,Las Animas County,Cases,827
Colorado Case Counts by County,Lincoln County,Cases,800
Colorado Case Counts by County,Logan County,Cases,3395
Colorado Case Counts by County,Mesa County,Cases,10343
Colorado Case Counts by County,Mineral County,Cases,51
Colorado Case Counts by County,Moffat County,Cases,572
Colorado Case Counts by County,Montezuma County,Cases,1419
Colorado Case Counts by County,Montrose County,Cases,2482
Colorado Case Counts by County,Morgan County,Cases,2258
Colorado Case Counts by County,Otero County,Cases,1731
Colorado Case Counts by County,Ouray County,Cases,168
Colorado Case Counts by County,Park County,Cases,440
Colorado Case Counts by County,Phillips County,Cases,303
Colorado Case Counts by County,Pitkin County,Cases,1490
Colorado Case Counts by County,Prowers County,Cases,1060
Colorado Case Counts by County,Pueblo County,Cases,13862
Colorado Case Counts by County,Rio Blanco County,Cases,299
Colorado Case Counts by County,Rio Grande County,Cases,503
Colorado Case Counts by County,Routt County,Cases,1209
Colorado Case Counts by County,Saguache County,Cases,273
Colorado Case Counts by County,San Juan County,Cases,34
Colorado Case Counts by County,San Miguel County,Cases,435
Colorado Case Counts by County,Sedgwick County,Cases,165
Colorado Case Counts by County,Summit County,Cases,2312
Colorado Case Counts by County,Teller County,Cases,1067
Colorado Case Counts by County,Washington County,Cases,354
Colorado Case Counts by County,Weld County,Cases,21841
Colorado Case Counts by County,Yuma County,Cases,597
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.93
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.78
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.74
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.16
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.31
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.19
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.77
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.63
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.44
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.11
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.63
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.92
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.54
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.57
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.42
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.09
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.68
COVID-19 in Colorado by Age Group,Unknown,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
