description,attribute,metric,value
State Data,Statewide,Cases,25613
State Data,Statewide,Hospitalizations,4307
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,173300
State Data,Statewide,Deaths Among Cases,1436
State Data,Statewide,Deaths Due to COVID-19,1181
State Data,Statewide,Outbreaks,277
State Data,Statewide,Rate Per 100000,449.8
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,3142
Colorado Case Counts by County,Alamosa County,Cases,65
Colorado Case Counts by County,Arapahoe County,Cases,4254
Colorado Case Counts by County,Archuleta County,Cases,8
Colorado Case Counts by County,Baca County,Cases,12
Colorado Case Counts by County,Bent County,Cases,2
Colorado Case Counts by County,Boulder County,Cases,964
Colorado Case Counts by County,Broomfield County,Cases,232
Colorado Case Counts by County,Chaffee County,Cases,72
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,16
Colorado Case Counts by County,Conejos County,Cases,1
Colorado Case Counts by County,Costilla County,Cases,6
Colorado Case Counts by County,Crowley County,Cases,63
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,68
Colorado Case Counts by County,Denver County,Cases,5569
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,705
Colorado Case Counts by County,Eagle County,Cases,586
Colorado Case Counts by County,El Paso County,Cases,1674
Colorado Case Counts by County,Elbert County,Cases,52
Colorado Case Counts by County,Fremont County,Cases,26
Colorado Case Counts by County,Garfield County,Cases,137
Colorado Case Counts by County,Gilpin County,Cases,3
Colorado Case Counts by County,Grand County,Cases,12
Colorado Case Counts by County,Gunnison County,Cases,177
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,3
Colorado Case Counts by County,International,Cases,14
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,2171
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,26
Colorado Case Counts by County,La Plata County,Cases,80
Colorado Case Counts by County,Lake County,Cases,29
Colorado Case Counts by County,Larimer County,Cases,570
Colorado Case Counts by County,Las Animas County,Cases,5
Colorado Case Counts by County,Lincoln County,Cases,3
Colorado Case Counts by County,Logan County,Cases,601
Colorado Case Counts by County,Mesa County,Cases,54
Colorado Case Counts by County,Mineral County,Cases,2
Colorado Case Counts by County,Moffat County,Cases,7
Colorado Case Counts by County,Montezuma County,Cases,39
Colorado Case Counts by County,Montrose County,Cases,168
Colorado Case Counts by County,Morgan County,Cases,623
Colorado Case Counts by County,Otero County,Cases,18
Colorado Case Counts by County,Ouray County,Cases,8
Colorado Case Counts by County,Park County,Cases,23
Colorado Case Counts by County,Phillips County,Cases,13
Colorado Case Counts by County,Pitkin County,Cases,57
Colorado Case Counts by County,Prowers County,Cases,13
Colorado Case Counts by County,Pueblo County,Cases,281
Colorado Case Counts by County,Rio Blanco County,Cases,1
Colorado Case Counts by County,Rio Grande County,Cases,16
Colorado Case Counts by County,Routt County,Cases,61
Colorado Case Counts by County,Saguache County,Cases,48
Colorado Case Counts by County,San Juan County,Cases,1
Colorado Case Counts by County,San Miguel County,Cases,23
Colorado Case Counts by County,Sedgwick County,Cases,0
Colorado Case Counts by County,Summit County,Cases,219
Colorado Case Counts by County,Teller County,Cases,32
Colorado Case Counts by County,Washington County,Cases,40
Colorado Case Counts by County,Weld County,Cases,2472
Colorado Case Counts by County,Yuma County,Cases,36
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.15
COVID-19 in Colorado by Age Group,19-Oct,Percent of Cases,4.51
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,15.95
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.31
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,17.22
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,15.98
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,11.45
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,7.34
COVID-19 in Colorado by Age Group,80+,Percent of Cases,7.89
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.2
COVID-19 in Colorado by Age Group,19-Oct,Percent of Deaths,0.14
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.63
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.56
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.51
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.15
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.47
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.75
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,54.81
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.85
COVID-19 in Colorado by Age Group,19-Oct,Percent of Colorado Population,13.11
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.61
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.56
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,13.04
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.67
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,10.91
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.12
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.13
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.49
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,2.65
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,5.95
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,37.1
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,0.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.41
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,34.69
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.89
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,17.16
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,3.76
