description,attribute,metric,value
State Data,Statewide,Cases,61324
State Data,Statewide,Hospitalizations,7227
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,780305
State Data,Statewide,Test Encounters,1124181
State Data,Statewide,Deaths Among Cases,1988
State Data,Statewide,Deaths Due to COVID-19,1889
State Data,Statewide,Outbreaks,660
State Data,Statewide,Rate Per 100000,1063.92
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,8050
Colorado Case Counts by County,Alamosa County,Cases,240
Colorado Case Counts by County,Arapahoe County,Cases,8510
Colorado Case Counts by County,Archuleta County,Cases,48
Colorado Case Counts by County,Baca County,Cases,17
Colorado Case Counts by County,Bent County,Cases,11
Colorado Case Counts by County,Boulder County,Cases,2777
Colorado Case Counts by County,Broomfield County,Cases,570
Colorado Case Counts by County,Chaffee County,Cases,318
Colorado Case Counts by County,Cheyenne County,Cases,10
Colorado Case Counts by County,Clear Creek County,Cases,36
Colorado Case Counts by County,Conejos County,Cases,31
Colorado Case Counts by County,Costilla County,Cases,32
Colorado Case Counts by County,Crowley County,Cases,73
Colorado Case Counts by County,Custer County,Cases,17
Colorado Case Counts by County,Delta County,Cases,174
Colorado Case Counts by County,Denver County,Cases,11816
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,2208
Colorado Case Counts by County,Eagle County,Cases,1208
