description,attribute,metric,value
State Data,Statewide,Cases,19375
State Data,Statewide,Hospitalizations,3623
State Data,Statewide,Counties,59
State Data,Statewide,People Tested,100610
State Data,Statewide,Deaths,967
State Data,Statewide,Outbreaks,188
State Data,Statewide,"Rate per 100,000",340.25
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
Colorado Case Counts by County,Adams,Cases,2205
Colorado Case Counts by County,Alamosa,Cases,25
Colorado Case Counts by County,Arapahoe,Cases,3228
Colorado Case Counts by County,Archuleta,Cases,8
Colorado Case Counts by County,Baca,Cases,12
Colorado Case Counts by County,Bent,Cases,0
Colorado Case Counts by County,Boulder,Cases,757
Colorado Case Counts by County,Broomfield,Cases,195
Colorado Case Counts by County,Chaffee,Cases,68
Colorado Case Counts by County,Cheyenne,Cases,4
Colorado Case Counts by County,Clear Creek,Cases,14
Colorado Case Counts by County,Conejos,Cases,1
Colorado Case Counts by County,Costilla,Cases,3
Colorado Case Counts by County,Crowley,Cases,39
Colorado Case Counts by County,Custer,Cases,2
Colorado Case Counts by County,Delta,Cases,54
Colorado Case Counts by County,Denver,Cases,4001
Colorado Case Counts by County,Dolores,Cases,0
Colorado Case Counts by County,Douglas,Cases,591
Colorado Case Counts by County,Eagle,Cases,558
Colorado Case Counts by County,El Paso,Cases,1109
Colorado Case Counts by County,Elbert,Cases,39
Colorado Case Counts by County,Fremont,Cases,23
Colorado Case Counts by County,Garfield,Cases,103
Colorado Case Counts by County,Gilpin,Cases,3
Colorado Case Counts by County,Grand,Cases,5
Colorado Case Counts by County,Gunnison,Cases,173
Colorado Case Counts by County,Hinsdale,Cases,3
Colorado Case Counts by County,Huerfano,Cases,3
Colorado Case Counts by County,Jackson,Cases,0
Colorado Case Counts by County,Jefferson,Cases,1627
Colorado Case Counts by County,Kiowa,Cases,0
Colorado Case Counts by County,Kit Carson,Cases,26
Colorado Case Counts by County,La Plata,Cases,65
Colorado Case Counts by County,Lake,Cases,23
Colorado Case Counts by County,Larimer,Cases,444
Colorado Case Counts by County,Las Animas,Cases,4
Colorado Case Counts by County,Lincoln,Cases,3
