description,attribute,metric,value
State Data,Statewide,Cases,40566
State Data,Statewide,Hospitalizations,6057
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,448204
State Data,Statewide,Deaths Among Cases,1758
State Data,Statewide,Deaths Due to COVID-19,1615
State Data,Statewide,Outbreaks,428
State Data,Statewide,Rate Per 100000,712.4
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,5133
Colorado Case Counts by County,Alamosa County,Cases,207
Colorado Case Counts by County,Arapahoe County,Cases,6075
Colorado Case Counts by County,Archuleta County,Cases,19
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,5
Colorado Case Counts by County,Boulder County,Cases,1650
Colorado Case Counts by County,Broomfield County,Cases,362
Colorado Case Counts by County,Chaffee County,Cases,215
Colorado Case Counts by County,Cheyenne County,Cases,9
Colorado Case Counts by County,Clear Creek County,Cases,24
Colorado Case Counts by County,Conejos County,Cases,21
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,72
Colorado Case Counts by County,Custer County,Cases,9
Colorado Case Counts by County,Delta County,Cases,88
Colorado Case Counts by County,Denver County,Cases,8429
Colorado Case Counts by County,Dolores County,Cases,2
Colorado Case Counts by County,Douglas County,Cases,1357
Colorado Case Counts by County,Eagle County,Cases,850
Colorado Case Counts by County,El Paso County,Cases,3604
Colorado Case Counts by County,Elbert County,Cases,70
Colorado Case Counts by County,Fremont County,Cases,77
Colorado Case Counts by County,Garfield County,Cases,528
Colorado Case Counts by County,Gilpin County,Cases,12
Colorado Case Counts by County,Grand County,Cases,37
Colorado Case Counts by County,Gunnison County,Cases,202
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,5
Colorado Case Counts by County,International,Cases,18
Colorado Case Counts by County,Jackson County,Cases,8
Colorado Case Counts by County,Jefferson County,Cases,3306
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,36
Colorado Case Counts by County,La Plata County,Cases,165
Colorado Case Counts by County,Lake County,Cases,61
Colorado Case Counts by County,Larimer County,Cases,1112
Colorado Case Counts by County,Las Animas County,Cases,11
Colorado Case Counts by County,Lincoln County,Cases,6
Colorado Case Counts by County,Logan County,Cases,643
Colorado Case Counts by County,Mesa County,Cases,189
Colorado Case Counts by County,Mineral County,Cases,17
Colorado Case Counts by County,Moffat County,Cases,18
Colorado Case Counts by County,Montezuma County,Cases,92
Colorado Case Counts by County,Montrose County,Cases,235
Colorado Case Counts by County,Morgan County,Cases,665
Colorado Case Counts by County,Otero County,Cases,24
Colorado Case Counts by County,Ouray County,Cases,12
Colorado Case Counts by County,Park County,Cases,35
Colorado Case Counts by County,Phillips County,Cases,16
Colorado Case Counts by County,Pitkin County,Cases,154
Colorado Case Counts by County,Prowers County,Cases,45
Colorado Case Counts by County,Pueblo County,Cases,502
