description,attribute,metric,value
State Data,Statewide,Cases,42314
State Data,Statewide,Hospitalizations,6149
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,467726
State Data,Statewide,Test Encounters,594731
State Data,Statewide,Deaths Among Cases,1786
State Data,Statewide,Deaths Due to COVID-19,1645
State Data,Statewide,Outbreaks,452
State Data,Statewide,Rate Per 100000,734.78
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,5312
Colorado Case Counts by County,Alamosa County,Cases,216
Colorado Case Counts by County,Arapahoe County,Cases,6276
Colorado Case Counts by County,Archuleta County,Cases,24
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,5
Colorado Case Counts by County,Boulder County,Cases,1704
Colorado Case Counts by County,Broomfield County,Cases,373
Colorado Case Counts by County,Chaffee County,Cases,220
Colorado Case Counts by County,Cheyenne County,Cases,7
Colorado Case Counts by County,Clear Creek County,Cases,24
Colorado Case Counts by County,Conejos County,Cases,21
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,72
Colorado Case Counts by County,Custer County,Cases,10
Colorado Case Counts by County,Delta County,Cases,93
Colorado Case Counts by County,Denver County,Cases,8809
Colorado Case Counts by County,Dolores County,Cases,2
Colorado Case Counts by County,Douglas County,Cases,1433
Colorado Case Counts by County,Eagle County,Cases,903
Colorado Case Counts by County,El Paso County,Cases,3864
Colorado Case Counts by County,Elbert County,Cases,76
Colorado Case Counts by County,Fremont County,Cases,83
Colorado Case Counts by County,Garfield County,Cases,575
Colorado Case Counts by County,Gilpin County,Cases,13
Colorado Case Counts by County,Grand County,Cases,39
Colorado Case Counts by County,Gunnison County,Cases,216
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,6
Colorado Case Counts by County,International,Cases,18
Colorado Case Counts by County,Jackson County,Cases,8
Colorado Case Counts by County,Jefferson County,Cases,3462
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,41
Colorado Case Counts by County,La Plata County,Cases,180
Colorado Case Counts by County,Lake County,Cases,61
Colorado Case Counts by County,Larimer County,Cases,1183
Colorado Case Counts by County,Las Animas County,Cases,13
Colorado Case Counts by County,Lincoln County,Cases,6
Colorado Case Counts by County,Logan County,Cases,643
Colorado Case Counts by County,Mesa County,Cases,213
Colorado Case Counts by County,Mineral County,Cases,17
Colorado Case Counts by County,Moffat County,Cases,20
Colorado Case Counts by County,Montezuma County,Cases,92
Colorado Case Counts by County,Montrose County,Cases,248
Colorado Case Counts by County,Morgan County,Cases,666
Colorado Case Counts by County,Otero County,Cases,33
Colorado Case Counts by County,Ouray County,Cases,12
Colorado Case Counts by County,Park County,Cases,36
Colorado Case Counts by County,Phillips County,Cases,19
Colorado Case Counts by County,Pitkin County,Cases,150
Colorado Case Counts by County,Prowers County,Cases,45
Colorado Case Counts by County,Pueblo County,Cases,538
Colorado Case Counts by County,Rio Blanco County,Cases,6
Colorado Case Counts by County,Rio Grande County,Cases,84
Colorado Case Counts by County,Routt County,Cases,94
Colorado Case Counts by County,Saguache County,Cases,106
Colorado Case Counts by County,San Juan County,Cases,2
Colorado Case Counts by County,San Miguel County,Cases,70
Colorado Case Counts by County,Sedgwick County,Cases,11
Colorado Case Counts by County,Summit County,Cases,312
Colorado Case Counts by County,Teller County,Cases,89
Colorado Case Counts by County,Washington County,Cases,46
Colorado Case Counts by County,Weld County,Cases,3319
Colorado Case Counts by County,Yuma County,Cases,56
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.86
