section,category,description,date,metric,value,report_date,ObjectId
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Cases,435762,03/06/2021,1
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Hospitalized,23886,03/06/2021,2
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Counties,64,03/06/2021,3
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,People Tested,2610434,03/06/2021,4
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Test Encounters,6376960,03/06/2021,5
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Deaths Among Cases,5986,03/06/2021,6
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Deaths Due to COVID-19,5995,03/06/2021,7
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Outbreaks,3977,03/06/2021,8
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Confirmed cases,410976,03/06/2021,9
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Percent of confirmed cases,0.943,03/06/2021,10
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Probable cases,24786,03/06/2021,11
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Percent of probable cases,0.057,03/06/2021,12
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Confirmed deaths among cases,5251,03/06/2021,13
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Percent of confirmed deaths among cases,0.877,03/06/2021,14
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Probable deaths among cases,735,03/06/2021,15
State Data,Colorado COVID-19 Data,Cumulative counts to date,03/05/2021,Percent of probable deaths among cases,0.123,03/06/2021,16
State Metrics,Cases,Cases Reported Today,03/05/2021,Current,821,03/06/2021,17
State Metrics,Cases,Cases Reported Today,03/05/2021,Change,-285,03/06/2021,18
State Metrics,Cases,Cases Added with Previous Reported Date,03/05/2021,Current,298,03/06/2021,19
State Metrics,Cases,7-Day Moving Average of Cases Reported,03/05/2021,Current,930,03/06/2021,20
State Metrics,Cases,7-Day Moving Average of Cases Reported,03/05/2021,Change,-29,03/06/2021,21
State Metrics,Cases,2-Week Cumulative Incidence Per 100K People,03/05/2021,Current,241.1,03/06/2021,22
State Metrics,Cases,2-Week Cumulative Incidence Per 100K People,03/05/2021,Change,-3.5,03/06/2021,23
State Metrics,Hospitalizations,New Hospital Admissions,03/05/2021,Current,47,03/06/2021,24
State Metrics,Hospitalizations,New Hospital Admissions,03/05/2021,Change,-8,03/06/2021,25
State Metrics,Hospitalizations,7-Day Moving Average of New Hospitalizations,03/05/2021,Current,46,03/06/2021,26
