Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,ObjectId
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,02/23/2020,People Tested at CDPHE State Lab,6,12/22/2020,1
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,02/23/2020,People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,2
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,02/23/2020,Weekly Percent Positivity,0,12/22/2020,3
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,02/23/2020,Cumulative People Tested at CDPHE State Lab,6,12/22/2020,4
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,02/23/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,5
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,02/29/2020,Percent Positivity,0,12/22/2020,6
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,02/29/2020,Total Tests per 100K People,0.1,12/22/2020,7
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,02/29/2020,People Tested at CDPHE State Lab,6,12/22/2020,8
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,02/29/2020,People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,9
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,02/29/2020,Cumulative People Tested at CDPHE State Lab,6,12/22/2020,10
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,02/29/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,11
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,Percent Positivity,0,12/22/2020,12
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,Total Tests per 100K People,0,12/22/2020,13
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,People Tested at CDPHE State Lab,2,12/22/2020,14
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,15
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,Cumulative People Tested at CDPHE State Lab,8,12/22/2020,16
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,17
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,People Tested at CDPHE State Lab,89,12/22/2020,18
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,19
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,Weekly Percent Positivity,0.079,12/22/2020,20
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,Cumulative People Tested at CDPHE State Lab,95,12/22/2020,21
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,22
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/01/2020,Percent Change in Weekly Positivity,,12/22/2020,23
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/02/2020,Total Tests per 100K People,0,12/22/2020,24
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/02/2020,People Tested at CDPHE State Lab,0,12/22/2020,25
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/02/2020,People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,26
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/02/2020,Cumulative People Tested at CDPHE State Lab,8,12/22/2020,27
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/02/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,28
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/02/2020,3-Day Average Percent Positivity,0,12/22/2020,29
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/03/2020,Percent Positivity,0,12/22/2020,30
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/03/2020,Total Tests per 100K People,0.1,12/22/2020,31
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/03/2020,People Tested at CDPHE State Lab,5,12/22/2020,32
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/03/2020,People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,33
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/03/2020,Cumulative People Tested at CDPHE State Lab,13,12/22/2020,34
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/03/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,35
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/03/2020,3-Day Average Percent Positivity,0,12/22/2020,36
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/04/2020,Percent Positivity,0,12/22/2020,37
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/04/2020,Total Tests per 100K People,0.2,12/22/2020,38
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/04/2020,People Tested at CDPHE State Lab,12,12/22/2020,39
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/04/2020,People Tested at Non-CDPHE (Commerical) Labs,0,12/22/2020,40
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/04/2020,Cumulative People Tested at CDPHE State Lab,25,12/22/2020,41
