Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,ObjectId
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Percent Positivity,9.3,08/09/2020,1
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Three-day Moving Average of Percent Positivity,11,08/09/2020,2
Colorado,5694287,Positivity Data from Clinical Laboratories,05/03/2020,Total Tests per 100k People,39.8,08/09/2020,3
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of negative tests,456,08/09/2020,4
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/03/2020,Number of positive tests,43,08/09/2020,5
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by CDPHE lab,292,08/09/2020,6
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Count of people tested by non-CDPHE (commercial) lab,2742,08/09/2020,7
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Percent Positivity,10.9,08/09/2020,8
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Three-day Moving Average of Percent Positivity,10.3,08/09/2020,9
Colorado,5694287,Positivity Data from Clinical Laboratories,05/04/2020,Total Tests per 100k People,53.3,08/09/2020,10
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of negative tests,1942,08/09/2020,11
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/04/2020,Number of positive tests,188,08/09/2020,12
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by CDPHE lab,407,08/09/2020,13
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Count of people tested by non-CDPHE (commercial) lab,2807,08/09/2020,14
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Percent Positivity,10.4,08/09/2020,15
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Three-day Moving Average of Percent Positivity,10.2,08/09/2020,16
Colorado,5694287,Positivity Data from Clinical Laboratories,05/05/2020,Total Tests per 100k People,56.4,08/09/2020,17
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of negative tests,671,08/09/2020,18
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/05/2020,Number of positive tests,80,08/09/2020,19
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Count of people tested by CDPHE lab,821,08/09/2020,20
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Count of people tested by non-CDPHE (commercial) lab,2530,08/09/2020,21
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Percent Positivity,12.4,08/09/2020,22
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Three-day Moving Average of Percent Positivity,11.2,08/09/2020,23
Colorado,5694287,Positivity Data from Clinical Laboratories,05/06/2020,Total Tests per 100k People,58.9,08/09/2020,24
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of negative tests,1337,08/09/2020,25
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/06/2020,Number of positive tests,162,08/09/2020,26
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Count of people tested by CDPHE lab,876,08/09/2020,27
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Count of people tested by non-CDPHE (commercial) lab,4609,08/09/2020,28
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Percent Positivity,7.8,08/09/2020,29
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Three-day Moving Average of Percent Positivity,10.2,08/09/2020,30
Colorado,5694287,Positivity Data from Clinical Laboratories,05/07/2020,Total Tests per 100k People,96.3,08/09/2020,31
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/07/2020,Number of negative tests,1940,08/09/2020,32
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/07/2020,Number of positive tests,196,08/09/2020,33
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Count of people tested by CDPHE lab,961,08/09/2020,34
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Count of people tested by non-CDPHE (commercial) lab,3814,08/09/2020,35
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Percent Positivity,11.2,08/09/2020,36
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Three-day Moving Average of Percent Positivity,10.5,08/09/2020,37
Colorado,5694287,Positivity Data from Clinical Laboratories,05/08/2020,Total Tests per 100k People,83.9,08/09/2020,38
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/08/2020,Number of negative tests,1869,08/09/2020,39
Colorado,5694287,Daily Serology Data From Clinical Laboratories,05/08/2020,Number of positive tests,134,08/09/2020,40
Colorado,5694287,Positivity Data from Clinical Laboratories,05/09/2020,Count of people tested by CDPHE lab,984,08/09/2020,41
