Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,ObjectId
Colorado,5694287,Positivity Data from Clinical Laboratories,3/10/2020,Count of people tested by CDPHE lab,68,6/9/2020,1
Colorado,5694287,Positivity Data from Clinical Laboratories,3/20/2020,Percent Positivity,12.7,6/9/2020,2
Colorado,5694287,Positivity Data from Clinical Laboratories,3/30/2020,Percent Positivity,20.8,6/9/2020,3
Colorado,5694287,Positivity Data from Clinical Laboratories,3/10/2020,Count of people tested by non-CDPHE (commercial) lab,2,6/9/2020,4
Colorado,5694287,Positivity Data from Clinical Laboratories,3/10/2020,Percent Positivity,8.6,6/9/2020,5
Colorado,5694287,Positivity Data from Clinical Laboratories,3/10/2020,Total Tests per 100k People,1.2,6/9/2020,6
Colorado,5694287,Positivity Data from Clinical Laboratories,3/11/2020,Count of people tested by CDPHE lab,125,6/9/2020,7
Colorado,5694287,Positivity Data from Clinical Laboratories,3/11/2020,Count of people tested by non-CDPHE (commercial) lab,3,6/9/2020,8
Colorado,5694287,Positivity Data from Clinical Laboratories,3/11/2020,Percent Positivity,14.1,6/9/2020,9
Colorado,5694287,Positivity Data from Clinical Laboratories,3/11/2020,Total Tests per 100k People,2.2,6/9/2020,10
Colorado,5694287,Positivity Data from Clinical Laboratories,3/12/2020,Count of people tested by CDPHE lab,134,6/9/2020,11
Colorado,5694287,Positivity Data from Clinical Laboratories,3/12/2020,Count of people tested by non-CDPHE (commercial) lab,1,6/9/2020,12
Colorado,5694287,Positivity Data from Clinical Laboratories,3/12/2020,Percent Positivity,6.7,6/9/2020,13
Colorado,5694287,Positivity Data from Clinical Laboratories,3/12/2020,Three-day Moving Average of Percent Positivity,9.8,6/9/2020,14
Colorado,5694287,Positivity Data from Clinical Laboratories,3/12/2020,Total Tests per 100k People,2.4,6/9/2020,15
Colorado,5694287,Positivity Data from Clinical Laboratories,3/13/2020,Count of people tested by CDPHE lab,150,6/9/2020,16
Colorado,5694287,Positivity Data from Clinical Laboratories,3/13/2020,Count of people tested by non-CDPHE (commercial) lab,42,6/9/2020,17
Colorado,5694287,Positivity Data from Clinical Laboratories,3/13/2020,Percent Positivity,13,6/9/2020,18
Colorado,5694287,Positivity Data from Clinical Laboratories,3/13/2020,Three-day Moving Average of Percent Positivity,11.2,6/9/2020,19
Colorado,5694287,Positivity Data from Clinical Laboratories,3/13/2020,Total Tests per 100k People,3.4,6/9/2020,20
Colorado,5694287,Positivity Data from Clinical Laboratories,3/14/2020,Count of people tested by CDPHE lab,147,6/9/2020,21
Colorado,5694287,Positivity Data from Clinical Laboratories,3/14/2020,Count of people tested by non-CDPHE (commercial) lab,32,6/9/2020,22
Colorado,5694287,Positivity Data from Clinical Laboratories,3/14/2020,Percent Positivity,15.6,6/9/2020,23
Colorado,5694287,Positivity Data from Clinical Laboratories,3/14/2020,Three-day Moving Average of Percent Positivity,11.8,6/9/2020,24
Colorado,5694287,Positivity Data from Clinical Laboratories,3/14/2020,Total Tests per 100k People,3.1,6/9/2020,25
Colorado,5694287,Positivity Data from Clinical Laboratories,3/15/2020,Count of people tested by CDPHE lab,258,6/9/2020,26
Colorado,5694287,Positivity Data from Clinical Laboratories,3/15/2020,Count of people tested by non-CDPHE (commercial) lab,45,6/9/2020,27
Colorado,5694287,Positivity Data from Clinical Laboratories,3/15/2020,Percent Positivity,11.2,6/9/2020,28
Colorado,5694287,Positivity Data from Clinical Laboratories,3/15/2020,Three-day Moving Average of Percent Positivity,13.3,6/9/2020,29
Colorado,5694287,Positivity Data from Clinical Laboratories,3/15/2020,Total Tests per 100k People,5.3,6/9/2020,30
Colorado,5694287,Positivity Data from Clinical Laboratories,3/16/2020,Count of people tested by CDPHE lab,358,6/9/2020,31
Colorado,5694287,Positivity Data from Clinical Laboratories,3/16/2020,Count of people tested by non-CDPHE (commercial) lab,103,6/9/2020,32
Colorado,5694287,Positivity Data from Clinical Laboratories,3/16/2020,Percent Positivity,6.9,6/9/2020,33
Colorado,5694287,Positivity Data from Clinical Laboratories,3/16/2020,Three-day Moving Average of Percent Positivity,11.3,6/9/2020,34
Colorado,5694287,Positivity Data from Clinical Laboratories,4/29/2020,Percent Positivity,23.6,6/9/2020,35
Colorado,5694287,Positivity Data from Clinical Laboratories,3/16/2020,Total Tests per 100k People,8.1,6/9/2020,36
Colorado,5694287,Positivity Data from Clinical Laboratories,3/17/2020,Count of people tested by CDPHE lab,653,6/9/2020,37
Colorado,5694287,Positivity Data from Clinical Laboratories,3/17/2020,Count of people tested by non-CDPHE (commercial) lab,83,6/9/2020,38
Colorado,5694287,Positivity Data from Clinical Laboratories,3/17/2020,Percent Positivity,3.5,6/9/2020,39
Colorado,5694287,Positivity Data from Clinical Laboratories,3/17/2020,Three-day Moving Average of Percent Positivity,7.2,6/9/2020,40
Colorado,5694287,Positivity Data from Clinical Laboratories,3/17/2020,Total Tests per 100k People,12.9,6/9/2020,41
Colorado,5694287,Positivity Data from Clinical Laboratories,3/18/2020,Count of people tested by CDPHE lab,332,6/9/2020,42
Colorado,5694287,Positivity Data from Clinical Laboratories,3/18/2020,Count of people tested by non-CDPHE (commercial) lab,192,6/9/2020,43
Colorado,5694287,Positivity Data from Clinical Laboratories,3/18/2020,Percent Positivity,10.7,6/9/2020,44
Colorado,5694287,Positivity Data from Clinical Laboratories,3/18/2020,Three-day Moving Average of Percent Positivity,7,6/9/2020,45
Colorado,5694287,Positivity Data from Clinical Laboratories,3/18/2020,Total Tests per 100k People,9.2,6/9/2020,46
Colorado,5694287,Positivity Data from Clinical Laboratories,3/19/2020,Count of people tested by CDPHE lab,506,6/9/2020,47
Colorado,5694287,Positivity Data from Clinical Laboratories,3/19/2020,Count of people tested by non-CDPHE (commercial) lab,301,6/9/2020,48
Colorado,5694287,Positivity Data from Clinical Laboratories,3/19/2020,Percent Positivity,8.7,6/9/2020,49
Colorado,5694287,Positivity Data from Clinical Laboratories,3/19/2020,Three-day Moving Average of Percent Positivity,7.6,6/9/2020,50
Colorado,5694287,Positivity Data from Clinical Laboratories,3/19/2020,Total Tests per 100k People,14.2,6/9/2020,51
Colorado,5694287,Positivity Data from Clinical Laboratories,3/20/2020,Count of people tested by CDPHE lab,447,6/9/2020,52
Colorado,5694287,Positivity Data from Clinical Laboratories,3/20/2020,Count of people tested by non-CDPHE (commercial) lab,385,6/9/2020,53
Colorado,5694287,Positivity Data from Clinical Laboratories,3/20/2020,Three-day Moving Average of Percent Positivity,10.7,6/9/2020,54
Colorado,5694287,Positivity Data from Clinical Laboratories,3/30/2020,Three-day Moving Average of Percent Positivity,19.2,6/9/2020,55
Colorado,5694287,Positivity Data from Clinical Laboratories,4/9/2020,Percent Positivity,19.9,6/9/2020,56
Colorado,5694287,Positivity Data from Clinical Laboratories,3/30/2020,Total Tests per 100k People,24.7,6/9/2020,57
Colorado,5694287,Positivity Data from Clinical Laboratories,3/31/2020,Count of people tested by CDPHE lab,307,6/9/2020,58
Colorado,5694287,Positivity Data from Clinical Laboratories,3/31/2020,Count of people tested by non-CDPHE (commercial) lab,1386,6/9/2020,59
Colorado,5694287,Positivity Data from Clinical Laboratories,3/31/2020,Percent Positivity,21,6/9/2020,60
Colorado,5694287,Positivity Data from Clinical Laboratories,3/31/2020,Three-day Moving Average of Percent Positivity,20.3,6/9/2020,61
Colorado,5694287,Positivity Data from Clinical Laboratories,3/31/2020,Total Tests per 100k People,29.7,6/9/2020,62
Colorado,5694287,Positivity Data from Clinical Laboratories,4/1/2020,Count of people tested by CDPHE lab,348,6/9/2020,63
Colorado,5694287,Positivity Data from Clinical Laboratories,4/1/2020,Count of people tested by non-CDPHE (commercial) lab,1242,6/9/2020,64
Colorado,5694287,Positivity Data from Clinical Laboratories,4/1/2020,Percent Positivity,22.7,6/9/2020,65
Colorado,5694287,Positivity Data from Clinical Laboratories,4/1/2020,Three-day Moving Average of Percent Positivity,21.5,6/9/2020,66
Colorado,5694287,Positivity Data from Clinical Laboratories,4/1/2020,Total Tests per 100k People,27.9,6/9/2020,67
Colorado,5694287,Positivity Data from Clinical Laboratories,4/2/2020,Count of people tested by CDPHE lab,382,6/9/2020,68
Colorado,5694287,Positivity Data from Clinical Laboratories,4/2/2020,Count of people tested by non-CDPHE (commercial) lab,1436,6/9/2020,69
Colorado,5694287,Positivity Data from Clinical Laboratories,4/2/2020,Percent Positivity,22.4,6/9/2020,70
Colorado,5694287,Positivity Data from Clinical Laboratories,4/2/2020,Three-day Moving Average of Percent Positivity,22.1,6/9/2020,71
Colorado,5694287,Positivity Data from Clinical Laboratories,4/2/2020,Total Tests per 100k People,31.9,6/9/2020,72
Colorado,5694287,Positivity Data from Clinical Laboratories,4/3/2020,Count of people tested by CDPHE lab,218,6/9/2020,73
Colorado,5694287,Positivity Data from Clinical Laboratories,4/3/2020,Count of people tested by non-CDPHE (commercial) lab,1750,6/9/2020,74
Colorado,5694287,Positivity Data from Clinical Laboratories,4/3/2020,Percent Positivity,18,6/9/2020,75
Colorado,5694287,Positivity Data from Clinical Laboratories,4/3/2020,Three-day Moving Average of Percent Positivity,21.1,6/9/2020,76
Colorado,5694287,Positivity Data from Clinical Laboratories,4/3/2020,Total Tests per 100k People,34.6,6/9/2020,77
Colorado,5694287,Positivity Data from Clinical Laboratories,4/4/2020,Count of people tested by CDPHE lab,287,6/9/2020,78
Colorado,5694287,Positivity Data from Clinical Laboratories,4/4/2020,Count of people tested by non-CDPHE (commercial) lab,1833,6/9/2020,79
Colorado,5694287,Positivity Data from Clinical Laboratories,4/4/2020,Percent Positivity,16.6,6/9/2020,80
Colorado,5694287,Positivity Data from Clinical Laboratories,4/4/2020,Three-day Moving Average of Percent Positivity,19,6/9/2020,81
Colorado,5694287,Positivity Data from Clinical Laboratories,4/4/2020,Total Tests per 100k People,37.2,6/9/2020,82
Colorado,5694287,Positivity Data from Clinical Laboratories,4/5/2020,Count of people tested by CDPHE lab,200,6/9/2020,83
Colorado,5694287,Positivity Data from Clinical Laboratories,4/5/2020,Count of people tested by non-CDPHE (commercial) lab,1002,6/9/2020,84
Colorado,5694287,Positivity Data from Clinical Laboratories,4/5/2020,Percent Positivity,16.6,6/9/2020,85
Colorado,5694287,Positivity Data from Clinical Laboratories,4/5/2020,Three-day Moving Average of Percent Positivity,17.1,6/9/2020,86
Colorado,5694287,Positivity Data from Clinical Laboratories,4/5/2020,Total Tests per 100k People,21.1,6/9/2020,87
Colorado,5694287,Positivity Data from Clinical Laboratories,4/6/2020,Count of people tested by CDPHE lab,118,6/9/2020,88
Colorado,5694287,Positivity Data from Clinical Laboratories,4/6/2020,Count of people tested by non-CDPHE (commercial) lab,1519,6/9/2020,89
Colorado,5694287,Positivity Data from Clinical Laboratories,4/6/2020,Percent Positivity,13.9,6/9/2020,90
Colorado,5694287,Positivity Data from Clinical Laboratories,4/6/2020,Three-day Moving Average of Percent Positivity,15.7,6/9/2020,91
Colorado,5694287,Positivity Data from Clinical Laboratories,4/6/2020,Total Tests per 100k People,28.8,6/9/2020,92
Colorado,5694287,Positivity Data from Clinical Laboratories,4/7/2020,Count of people tested by CDPHE lab,119,6/9/2020,93
Colorado,5694287,Positivity Data from Clinical Laboratories,4/7/2020,Count of people tested by non-CDPHE (commercial) lab,1115,6/9/2020,94
Colorado,5694287,Positivity Data from Clinical Laboratories,4/7/2020,Percent Positivity,18.3,6/9/2020,95
Colorado,5694287,Positivity Data from Clinical Laboratories,4/7/2020,Three-day Moving Average of Percent Positivity,16.3,6/9/2020,96
Colorado,5694287,Positivity Data from Clinical Laboratories,4/7/2020,Total Tests per 100k People,21.7,6/9/2020,97
Colorado,5694287,Positivity Data from Clinical Laboratories,4/8/2020,Count of people tested by CDPHE lab,168,6/9/2020,98
Colorado,5694287,Positivity Data from Clinical Laboratories,4/8/2020,Count of people tested by non-CDPHE (commercial) lab,2032,6/9/2020,99
Colorado,5694287,Positivity Data from Clinical Laboratories,4/8/2020,Percent Positivity,22.9,6/9/2020,100
Colorado,5694287,Positivity Data from Clinical Laboratories,4/8/2020,Three-day Moving Average of Percent Positivity,18.4,6/9/2020,101
Colorado,5694287,Positivity Data from Clinical Laboratories,4/8/2020,Total Tests per 100k People,38.6,6/9/2020,102
Colorado,5694287,Positivity Data from Clinical Laboratories,4/9/2020,Count of people tested by CDPHE lab,180,6/9/2020,103
Colorado,5694287,Positivity Data from Clinical Laboratories,4/9/2020,Count of people tested by non-CDPHE (commercial) lab,1499,6/9/2020,104
Colorado,5694287,Positivity Data from Clinical Laboratories,4/9/2020,Three-day Moving Average of Percent Positivity,20.4,6/9/2020,105
Colorado,5694287,Positivity Data from Clinical Laboratories,3/20/2020,Total Tests per 100k People,14.6,6/9/2020,106
