Name,Pop,Desc_,Attr_Date,Metric,Value,Rep_Date,ObjectId
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,Total Tests per 100K People,16,09/02/2020,1
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,Total Tests per 100K People,31.5,09/02/2020,2
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/27/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,6944,09/02/2020,3
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/12/2020,Number of positive tests,3,09/02/2020,4
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/08/2020,People Tested at CDPHE State Lab,627,09/02/2020,5
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,7-Day Average Percent Positivity,0.218,09/02/2020,6
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/15/2020,Percent Change in Weekly Positivity,-0.24,09/02/2020,7
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/07/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,21327,09/02/2020,8
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,People Tested at CDPHE State Lab,377,09/02/2020,9
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/08/2020,People Tested at Non-CDPHE (Commerical) Labs,80,09/02/2020,10
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/18/2020,3-Day Average Percent Positivity,0.191,09/02/2020,11
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/27/2020,7-Day Average Percent Positivity,0.139,09/02/2020,12
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,People Tested at Non-CDPHE (Commerical) Labs,547,09/02/2020,13
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,People Tested at CDPHE State Lab,413,09/02/2020,14
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/12/2020,Number of negative tests,3,09/02/2020,15
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,Percent Positivity,0.071,09/02/2020,16
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Antibody Tests Performed,6,09/02/2020,17
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/07/2020,7-Day Average Percent Positivity,0.184,09/02/2020,18
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/08/2020,Weekly Percent Positivity,0.115,09/02/2020,19
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,People Tested at Non-CDPHE (Commerical) Labs,1403,09/02/2020,20
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/27/2020,3-Day Average Percent Positivity,0.166,09/02/2020,21
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/07/2020,3-Day Average Percent Positivity,0.163,09/02/2020,22
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Number of negative tests,3,09/02/2020,23
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/12/2020,Weekly Percent Positivity,0.5,09/02/2020,24
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,Total Tests per 100K People,8,09/02/2020,25
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,Cumulative People Tested at CDPHE State Lab,4469,09/02/2020,26
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/08/2020,Cumulative People Tested at CDPHE State Lab,627,09/02/2020,27
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,Cumulative People Tested at CDPHE State Lab,9340,09/02/2020,28
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/22/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,2255,09/02/2020,29
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/16/2020,People Tested at CDPHE State Lab,360,09/02/2020,30
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/08/2020,Percent Positivity,0.229,09/02/2020,31
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,03/28/2020,Percent Positivity,0.178,09/02/2020,32
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/12/2020,Cumulative Antibody Tests Performed,6,09/02/2020,33
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Number of positive tests,3,09/02/2020,34
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,03/08/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,80,09/02/2020,35
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/02/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,14282,09/02/2020,36
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Total Tests per 100K People,0.104,09/02/2020,37
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Percent Positivity,0.5,09/02/2020,38
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/18/2020,Cumulative Antibody Tests Performed,6,09/02/2020,39
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Percent Positivity,0.188,09/02/2020,40
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Total Tests per 100K People,25.6,09/02/2020,41
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,People Tested at CDPHE State Lab,436,09/02/2020,42
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,People Tested at Non-CDPHE (Commerical) Labs,1041,09/02/2020,43
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Cumulative People Tested at CDPHE State Lab,13807,09/02/2020,44
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,39027,09/02/2020,45
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,7-Day Average Percent Positivity,0.217,09/02/2020,46
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,3-Day Average Percent Positivity,0.19,09/02/2020,47
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Antibody Tests Performed,0,09/02/2020,48
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Number of negative tests,0,09/02/2020,49
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Number of positive tests,0,09/02/2020,50
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Total Tests per 100K People,0,09/02/2020,51
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Cumulative Antibody Tests Performed,6,09/02/2020,52
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,People Tested at CDPHE State Lab,4257,09/02/2020,53
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,People Tested at Non-CDPHE (Commerical) Labs,14375,09/02/2020,54
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Weekly Percent Positivity,0.167,09/02/2020,55
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Cumulative People Tested at CDPHE State Lab,17628,09/02/2020,56
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,52361,09/02/2020,57
Colorado,5763976,Weekly COVID-19 PCR Test Data From Clinical Laboratories,04/19/2020,Percent Change in Weekly Positivity,-0.24,09/02/2020,58
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Antibody Tests Performed,1444,09/02/2020,59
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Number of positive tests,171,09/02/2020,60
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Number of negative tests,1273,09/02/2020,61
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Weekly Percent Positivity,0.16,09/02/2020,62
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Cumulative Antibody Tests Performed,1450,09/02/2020,63
Colorado,5763976,Weekly COVID-19 Antibody Test Data From Clinical Laboratories,04/19/2020,Percent Change in Weekly Positivity,-0.68,09/02/2020,64
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,Percent Positivity,0.168,09/02/2020,65
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,Total Tests per 100K People,25.9,09/02/2020,66
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,People Tested at CDPHE State Lab,460,09/02/2020,67
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,People Tested at Non-CDPHE (Commerical) Labs,1032,09/02/2020,68
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,Cumulative People Tested at CDPHE State Lab,14267,09/02/2020,69
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,Cumulative People Tested at Non-CDPHE (Commerical) Labs,40059,09/02/2020,70
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,7-Day Average Percent Positivity,0.204,09/02/2020,71
Colorado,5763976,Daily COVID-19 PCR Test Data From Clinical Laboratories,04/20/2020,3-Day Average Percent Positivity,0.164,09/02/2020,72
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/20/2020,Antibody Tests Performed,12,09/02/2020,73
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/20/2020,Number of negative tests,9,09/02/2020,74
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/20/2020,Number of positive tests,3,09/02/2020,75
Colorado,5763976,Daily COVID-19 Antibody Test Data From Clinical Laboratories,04/20/2020,Total Tests per 100K People,0.208,09/02/2020,76
